[12:57:29.554] [INFO   ] thread bguspl.set.Main.main() starting.
[12:57:29.557] [SEVERE ] cannot read configuration file config.properties trying from resources.
[12:57:29.560] [SEVERE ] configuration file was loaded from resources directory.
[12:57:35.653] [SEVERE ] player 5 placing token on slot 0
[12:57:35.653] [SEVERE ] removing player 3 token from slot 3
[12:57:35.653] [SEVERE ] removing player 4 token from slot 5
[12:57:35.653] [SEVERE ] player 3 placing token on slot 3
[12:57:35.653] [SEVERE ] updating countdown to 7509
[12:57:35.653] [SEVERE ] removing player 2 token from slot 6
[12:57:35.653] [SEVERE ] setting player 1 freeze to 0
[12:57:35.653] [SEVERE ] player 4 placing token on slot 6
[12:57:35.653] [SEVERE ] setting player 5 freeze to 0
[12:57:35.653] [SEVERE ] player 4 placing token on slot 11
[12:57:35.653] [SEVERE ] player 2 placing token on slot 6
[12:57:35.653] [SEVERE ] removing player 1 token from slot 10
[12:57:35.654] [SEVERE ] setting player 3 freeze to 0
[12:57:35.653] [SEVERE ] removing player 5 token from slot 3
[12:57:35.654] [SEVERE ] updating countdown to 7508
[12:57:35.654] [SEVERE ] player 1 placing token on slot 11
[12:57:35.654] [SEVERE ] player 5 placing token on slot 10
[12:57:35.654] [SEVERE ] setting player 2 freeze to 0
[12:57:35.654] [SEVERE ] setting player 4 freeze to 0
[12:57:35.654] [SEVERE ] setting player 1 freeze to 0
[12:57:35.654] [SEVERE ] removing player 4 token from slot 6
[12:57:35.654] [SEVERE ] removing player 1 token from slot 11
[12:57:35.654] [SEVERE ] removing player 3 token from slot 5
[12:57:35.654] [SEVERE ] player 1 placing token on slot 6
[12:57:35.654] [SEVERE ] player 4 placing token on slot 5
[12:57:35.654] [SEVERE ] updating countdown to 7508
[12:57:35.654] [SEVERE ] removing player 2 token from slot 11
[12:57:35.654] [SEVERE ] removing player 3 token from slot 3
[12:57:35.654] [SEVERE ] setting player 5 freeze to 0
[12:57:35.654] [SEVERE ] setting player 1 freeze to 0
[12:57:35.654] [SEVERE ] player 2 placing token on slot 0
[12:57:35.654] [SEVERE ] setting player 4 freeze to 0
[12:57:35.654] [SEVERE ] removing player 5 token from slot 0
[12:57:35.654] [SEVERE ] removing player 4 token from slot 5
[12:57:35.654] [SEVERE ] updating countdown to 7508
[12:57:35.654] [SEVERE ] removing player 3 token from slot 11
[12:57:35.654] [SEVERE ] player 4 placing token on slot 1
[12:57:35.654] [SEVERE ] player 5 placing token on slot 5
[12:57:35.655] [SEVERE ] player 3 placing token on slot 5
[12:57:35.655] [SEVERE ] removing player 1 token from slot 5
[12:57:35.655] [SEVERE ] setting player 2 freeze to 0
[12:57:35.655] [SEVERE ] removing player 1 token from slot 6
[12:57:35.655] [SEVERE ] updating countdown to 7507
[12:57:35.655] [SEVERE ] removing player 3 token from slot 5
[12:57:35.655] [SEVERE ] player 1 placing token on slot 11
[12:57:35.655] [SEVERE ] removing player 2 token from slot 5
[12:57:35.655] [SEVERE ] setting player 4 freeze to 0
[12:57:35.655] [SEVERE ] removing player 2 token from slot 6
[12:57:35.655] [SEVERE ] player 2 placing token on slot 9
[12:57:35.655] [SEVERE ] setting player 5 freeze to 0
[12:57:35.655] [SEVERE ] removing player 2 token from slot 9
[12:57:35.655] [SEVERE ] player 2 placing token on slot 7
[12:57:35.655] [SEVERE ] player 1 placing token on slot 7
[12:57:35.655] [SEVERE ] player 3 placing token on slot 0
[12:57:35.655] [SEVERE ] removing player 4 token from slot 2
[12:57:35.655] [SEVERE ] player 2 placing token on slot 9
[12:57:35.655] [SEVERE ] removing player 5 token from slot 5
[12:57:35.655] [SEVERE ] player 4 placing token on slot 7
[12:57:35.655] [SEVERE ] updating countdown to 7507
[12:57:35.655] [SEVERE ] player 3 placing token on slot 1
[12:57:35.655] [SEVERE ] player 5 placing token on slot 5
[12:57:35.655] [SEVERE ] setting player 1 freeze to 0
[12:57:35.655] [SEVERE ] setting player 2 freeze to 0
[12:57:35.655] [SEVERE ] player 3 placing token on slot 8
[12:57:35.655] [SEVERE ] removing player 1 token from slot 7
[12:57:35.655] [SEVERE ] updating countdown to 7507
[12:57:35.655] [SEVERE ] setting player 4 freeze to 0
[12:57:35.655] [SEVERE ] player 1 placing token on slot 2
[12:57:35.655] [SEVERE ] removing player 2 token from slot 9
[12:57:35.655] [SEVERE ] setting player 3 freeze to 0
[12:57:35.655] [SEVERE ] removing player 4 token from slot 11
[12:57:35.655] [SEVERE ] updating countdown to 7507
[12:57:35.655] [SEVERE ] player 2 placing token on slot 6
[12:57:35.655] [SEVERE ] removing player 4 token from slot 7
[12:57:35.655] [SEVERE ] removing player 3 token from slot 8
[12:57:35.656] [SEVERE ] setting player 1 freeze to 0
[12:57:35.656] [SEVERE ] player 3 placing token on slot 9
[12:57:35.656] [SEVERE ] removing player 1 token from slot 11
[12:57:35.656] [SEVERE ] player 4 placing token on slot 5
[12:57:35.656] [SEVERE ] player 1 placing token on slot 9
[12:57:35.656] [SEVERE ] updating countdown to 7506
[12:57:35.656] [SEVERE ] player 4 placing token on slot 9
[12:57:35.656] [SEVERE ] setting player 2 freeze to 0
[12:57:35.656] [SEVERE ] setting player 5 freeze to 0
[12:57:35.656] [SEVERE ] setting player 3 freeze to 0
[12:57:35.656] [SEVERE ] removing player 2 token from slot 7
[12:57:35.656] [SEVERE ] setting player 4 freeze to 0
[12:57:35.656] [SEVERE ] updating countdown to 7506
[12:57:35.656] [SEVERE ] setting player 1 freeze to 0
[12:57:35.656] [SEVERE ] removing player 4 token from slot 9
[12:57:35.656] [SEVERE ] removing player 1 token from slot 9
[12:57:35.656] [SEVERE ] player 2 placing token on slot 9
[12:57:35.656] [SEVERE ] removing player 3 token from slot 9
[12:57:35.656] [SEVERE ] removing player 5 token from slot 8
[12:57:35.656] [SEVERE ] updating countdown to 7506
[12:57:35.656] [SEVERE ] player 5 placing token on slot 6
[12:57:35.656] [SEVERE ] player 4 placing token on slot 10
[12:57:35.656] [SEVERE ] player 1 placing token on slot 6
[12:57:35.656] [SEVERE ] player 3 placing token on slot 5
[12:57:35.656] [SEVERE ] updating countdown to 7506
[12:57:35.656] [SEVERE ] setting player 2 freeze to 0
[12:57:35.656] [SEVERE ] setting player 4 freeze to 0
[12:57:35.657] [SEVERE ] removing player 2 token from slot 9
[12:57:35.657] [SEVERE ] updating countdown to 7505
[12:57:35.657] [SEVERE ] removing player 4 token from slot 1
[12:57:35.657] [SEVERE ] setting player 1 freeze to 0
[12:57:35.657] [SEVERE ] player 2 placing token on slot 3
[12:57:35.657] [SEVERE ] setting player 3 freeze to 0
[12:57:35.657] [SEVERE ] updating countdown to 7505
[12:57:35.657] [SEVERE ] setting player 5 freeze to 0
[12:57:35.657] [SEVERE ] removing player 4 token from slot 10
[12:57:35.657] [SEVERE ] removing player 1 token from slot 2
[12:57:35.657] [SEVERE ] player 4 placing token on slot 0
[12:57:35.657] [SEVERE ] setting player 2 freeze to 0
[12:57:35.657] [SEVERE ] player 4 placing token on slot 11
[12:57:35.657] [SEVERE ] removing player 2 token from slot 0
[12:57:35.657] [SEVERE ] player 2 placing token on slot 9
[12:57:35.657] [SEVERE ] player 1 placing token on slot 1
[12:57:35.657] [SEVERE ] removing player 3 token from slot 1
[12:57:35.657] [SEVERE ] removing player 5 token from slot 5
[12:57:35.658] [SEVERE ] removing player 3 token from slot 0
[12:57:35.657] [SEVERE ] updating countdown to 7505
[12:57:35.658] [SEVERE ] player 3 placing token on slot 7
[12:57:35.658] [SEVERE ] removing player 5 token from slot 10
[12:57:35.658] [SEVERE ] setting player 4 freeze to 0
[12:57:35.658] [SEVERE ] setting player 1 freeze to 0
[12:57:35.658] [SEVERE ] player 5 placing token on slot 2
[12:57:35.658] [SEVERE ] player 3 placing token on slot 11
[12:57:35.658] [SEVERE ] setting player 2 freeze to 0
[12:57:35.658] [SEVERE ] removing player 1 token from slot 1
[12:57:35.658] [SEVERE ] player 1 placing token on slot 2
[12:57:35.658] [SEVERE ] removing player 2 token from slot 6
[12:57:35.658] [SEVERE ] player 5 placing token on slot 4
[12:57:35.658] [SEVERE ] removing player 4 token from slot 0
[12:57:35.658] [SEVERE ] player 2 placing token on slot 8
[12:57:35.658] [SEVERE ] updating countdown to 7504
[12:57:35.658] [SEVERE ] removing player 4 token from slot 11
[12:57:35.658] [SEVERE ] player 4 placing token on slot 11
[12:57:35.658] [SEVERE ] setting player 3 freeze to 0
[12:57:35.658] [SEVERE ] setting player 5 freeze to 0
[12:57:35.658] [SEVERE ] player 4 placing token on slot 9
[12:57:35.658] [SEVERE ] removing player 3 token from slot 7
[12:57:35.658] [SEVERE ] setting player 1 freeze to 0
[12:57:35.659] [SEVERE ] removing player 1 token from slot 2
[12:57:35.659] [SEVERE ] removing player 1 token from slot 6
[12:57:35.658] [SEVERE ] updating countdown to 7504
[12:57:35.658] [SEVERE ] player 3 placing token on slot 0
[12:57:35.658] [SEVERE ] removing player 5 token from slot 4
[12:57:35.658] [SEVERE ] setting player 2 freeze to 0
[12:57:35.659] [SEVERE ] player 1 placing token on slot 3
[12:57:35.660] [SEVERE ] player 1 placing token on slot 4
[12:57:35.660] [SEVERE ] setting player 4 freeze to 0
[12:57:35.660] [SEVERE ] player 5 placing token on slot 3
[12:57:35.660] [SEVERE ] removing player 4 token from slot 5
[12:57:35.660] [SEVERE ] updating countdown to 7502
[12:57:35.660] [SEVERE ] removing player 2 token from slot 9
[12:57:35.660] [SEVERE ] player 4 placing token on slot 0
[12:57:35.660] [SEVERE ] setting player 1 freeze to 0
[12:57:35.660] [SEVERE ] setting player 5 freeze to 0
[12:57:35.660] [SEVERE ] player 2 placing token on slot 4
[12:57:35.660] [SEVERE ] setting player 3 freeze to 0
[12:57:35.660] [SEVERE ] removing player 1 token from slot 4
[12:57:35.660] [SEVERE ] removing player 5 token from slot 3
[12:57:35.660] [SEVERE ] updating countdown to 7502
[12:57:35.660] [SEVERE ] player 5 placing token on slot 7
[12:57:35.660] [SEVERE ] removing player 3 token from slot 0
[12:57:35.660] [SEVERE ] player 1 placing token on slot 9
[12:57:35.661] [SEVERE ] setting player 4 freeze to 0
[12:57:35.661] [SEVERE ] setting player 5 freeze to 0
[12:57:35.661] [SEVERE ] setting player 2 freeze to 0
[12:57:35.661] [SEVERE ] removing player 5 token from slot 2
[12:57:35.661] [SEVERE ] removing player 5 token from slot 6
[12:57:35.661] [SEVERE ] player 5 placing token on slot 4
[12:57:35.661] [SEVERE ] removing player 4 token from slot 0
[12:57:35.661] [SEVERE ] updating countdown to 7501
[12:57:35.661] [SEVERE ] setting player 1 freeze to 0
[12:57:35.661] [SEVERE ] removing player 1 token from slot 3
[12:57:35.661] [SEVERE ] player 1 placing token on slot 1
[12:57:35.661] [SEVERE ] player 3 placing token on slot 2
[12:57:35.662] [SEVERE ] updating countdown to 7500
[12:57:35.662] [SEVERE ] setting player 1 freeze to 0
[12:57:35.661] [SEVERE ] player 4 placing token on slot 4
[12:57:35.661] [SEVERE ] player 5 placing token on slot 1
[12:57:35.661] [SEVERE ] removing player 2 token from slot 4
[12:57:35.662] [SEVERE ] setting player 3 freeze to 0
[12:57:35.662] [SEVERE ] removing player 1 token from slot 1
[12:57:35.662] [SEVERE ] player 2 placing token on slot 5
[12:57:35.662] [SEVERE ] updating countdown to 7500
[12:57:35.663] [SEVERE ] player 1 placing token on slot 5
[12:57:35.663] [SEVERE ] setting player 5 freeze to 0
[12:57:35.662] [SEVERE ] removing player 3 token from slot 11
[12:57:35.663] [SEVERE ] setting player 4 freeze to 0
[12:57:35.663] [SEVERE ] setting player 2 freeze to 0
[12:57:35.663] [SEVERE ] removing player 5 token from slot 7
[12:57:35.663] [SEVERE ] player 3 placing token on slot 3
[12:57:35.663] [SEVERE ] removing player 2 token from slot 3
[12:57:35.663] [SEVERE ] removing player 5 token from slot 4
[12:57:35.663] [SEVERE ] removing player 4 token from slot 9
[12:57:35.663] [SEVERE ] updating countdown to 7499
[12:57:35.663] [SEVERE ] removing player 4 token from slot 4
[12:57:35.663] [SEVERE ] player 5 placing token on slot 10
[12:57:35.663] [SEVERE ] setting player 1 freeze to 0
[12:57:35.663] [SEVERE ] player 2 placing token on slot 0
[12:57:35.664] [SEVERE ] player 4 placing token on slot 2
[12:57:35.664] [SEVERE ] player 5 placing token on slot 11
[12:57:35.664] [SEVERE ] setting player 2 freeze to 0
[12:57:35.664] [SEVERE ] setting player 3 freeze to 0
[12:57:35.664] [SEVERE ] removing player 1 token from slot 5
[12:57:35.664] [SEVERE ] updating countdown to 7498
[12:57:35.664] [SEVERE ] player 4 placing token on slot 7
[12:57:35.664] [SEVERE ] setting player 5 freeze to 0
[12:57:35.664] [SEVERE ] removing player 3 token from slot 5
[12:57:35.664] [SEVERE ] player 1 placing token on slot 1
[12:57:35.664] [SEVERE ] removing player 2 token from slot 0
[12:57:35.664] [SEVERE ] player 3 placing token on slot 11
[12:57:35.664] [SEVERE ] removing player 5 token from slot 1
[12:57:35.664] [SEVERE ] updating countdown to 7498
[12:57:35.664] [SEVERE ] player 5 placing token on slot 5
[12:57:35.664] [SEVERE ] setting player 4 freeze to 0
[12:57:35.664] [SEVERE ] player 2 placing token on slot 4
[12:57:35.665] [SEVERE ] setting player 1 freeze to 0
[12:57:35.665] [SEVERE ] setting player 3 freeze to 0
[12:57:35.665] [SEVERE ] removing player 4 token from slot 2
[12:57:35.665] [SEVERE ] player 4 placing token on slot 8
[12:57:35.665] [SEVERE ] removing player 1 token from slot 9
[12:57:35.665] [SEVERE ] player 1 placing token on slot 2
[12:57:35.665] [SEVERE ] updating countdown to 7497
[12:57:35.665] [SEVERE ] removing player 3 token from slot 11
[12:57:35.665] [SEVERE ] setting player 2 freeze to 0
[12:57:35.665] [SEVERE ] setting player 5 freeze to 0
[12:57:35.665] [SEVERE ] player 3 placing token on slot 5
[12:57:35.665] [SEVERE ] setting player 4 freeze to 0
[12:57:35.665] [SEVERE ] setting player 1 freeze to 0
[12:57:35.665] [SEVERE ] updating countdown to 7497
[12:57:35.665] [SEVERE ] removing player 5 token from slot 5
[12:57:35.665] [SEVERE ] player 5 placing token on slot 4
[12:57:35.665] [SEVERE ] removing player 1 token from slot 1
[12:57:35.665] [SEVERE ] removing player 4 token from slot 11
[12:57:35.665] [SEVERE ] removing player 2 token from slot 8
[12:57:35.666] [SEVERE ] player 1 placing token on slot 0
[12:57:35.666] [SEVERE ] player 2 placing token on slot 8
[12:57:35.666] [SEVERE ] player 4 placing token on slot 0
[12:57:35.666] [SEVERE ] setting player 3 freeze to 0
[12:57:35.666] [SEVERE ] updating countdown to 7496
[12:57:35.666] [SEVERE ] removing player 3 token from slot 5
[12:57:35.666] [SEVERE ] setting player 5 freeze to 0
[12:57:35.666] [SEVERE ] setting player 1 freeze to 0
[12:57:35.666] [SEVERE ] player 3 placing token on slot 0
[12:57:35.666] [SEVERE ] setting player 2 freeze to 0
[12:57:35.666] [SEVERE ] removing player 1 token from slot 8
[12:57:35.666] [SEVERE ] removing player 5 token from slot 11
[12:57:35.666] [SEVERE ] updating countdown to 7496
[12:57:35.666] [SEVERE ] setting player 4 freeze to 0
[12:57:35.666] [SEVERE ] removing player 5 token from slot 4
[12:57:35.666] [SEVERE ] player 1 placing token on slot 6
[12:57:35.666] [SEVERE ] setting player 3 freeze to 0
[12:57:35.666] [SEVERE ] removing player 2 token from slot 5
[12:57:35.666] [SEVERE ] player 2 placing token on slot 9
[12:57:35.666] [SEVERE ] removing player 4 token from slot 8
[12:57:35.666] [SEVERE ] player 4 placing token on slot 4
[12:57:35.666] [SEVERE ] updating countdown to 7496
[12:57:35.666] [SEVERE ] removing player 3 token from slot 3
[12:57:35.666] [SEVERE ] player 5 placing token on slot 9
[12:57:35.666] [SEVERE ] removing player 3 token from slot 0
[12:57:35.666] [SEVERE ] setting player 1 freeze to 0
[12:57:35.667] [SEVERE ] setting player 2 freeze to 0
[12:57:35.667] [SEVERE ] removing player 1 token from slot 6
[12:57:35.667] [SEVERE ] player 1 placing token on slot 7
[12:57:35.667] [SEVERE ] setting player 4 freeze to 0
[12:57:35.667] [SEVERE ] updating countdown to 7495
[12:57:35.667] [SEVERE ] removing player 4 token from slot 0
[12:57:35.667] [SEVERE ] player 5 placing token on slot 4
[12:57:35.667] [SEVERE ] player 3 placing token on slot 11
[12:57:35.667] [SEVERE ] removing player 2 token from slot 8
[12:57:35.667] [SEVERE ] player 2 placing token on slot 8
[12:57:35.667] [SEVERE ] player 4 placing token on slot 10
[12:57:35.667] [SEVERE ] setting player 1 freeze to 0
[12:57:35.667] [SEVERE ] player 3 placing token on slot 4
[12:57:35.667] [SEVERE ] updating countdown to 7495
[12:57:35.668] [SEVERE ] removing player 1 token from slot 0
[12:57:35.668] [SEVERE ] player 1 placing token on slot 8
[12:57:35.668] [SEVERE ] setting player 2 freeze to 0
[12:57:35.668] [SEVERE ] setting player 5 freeze to 0
[12:57:35.668] [SEVERE ] removing player 2 token from slot 4
[12:57:35.668] [SEVERE ] setting player 4 freeze to 0
[12:57:35.668] [SEVERE ] player 2 placing token on slot 3
[12:57:35.668] [SEVERE ] removing player 4 token from slot 7
[12:57:35.668] [SEVERE ] removing player 5 token from slot 9
[12:57:35.668] [SEVERE ] player 5 placing token on slot 11
[12:57:35.668] [SEVERE ] updating countdown to 7494
[12:57:35.668] [SEVERE ] setting player 3 freeze to 0
[12:57:35.668] [SEVERE ] setting player 1 freeze to 0
[12:57:35.668] [SEVERE ] setting player 2 freeze to 0
[12:57:35.668] [SEVERE ] player 4 placing token on slot 7
[12:57:35.669] [SEVERE ] removing player 2 token from slot 9
[12:57:35.669] [SEVERE ] removing player 3 token from slot 2
[12:57:35.669] [SEVERE ] setting player 5 freeze to 0
[12:57:35.669] [SEVERE ] removing player 5 token from slot 10
[12:57:35.669] [SEVERE ] player 5 placing token on slot 9
[12:57:35.669] [SEVERE ] removing player 1 token from slot 8
[12:57:35.669] [SEVERE ] player 3 placing token on slot 0
[12:57:35.669] [SEVERE ] updating countdown to 7493
[12:57:35.669] [SEVERE ] setting player 4 freeze to 0
[12:57:35.669] [SEVERE ] removing player 2 token from slot 3
[12:57:35.669] [SEVERE ] player 1 placing token on slot 9
[12:57:35.669] [SEVERE ] removing player 2 token from slot 8
[12:57:35.669] [SEVERE ] setting player 5 freeze to 0
[12:57:35.669] [SEVERE ] player 2 placing token on slot 7
[12:57:35.669] [SEVERE ] setting player 3 freeze to 0
[12:57:35.669] [SEVERE ] player 2 placing token on slot 10
[12:57:35.669] [SEVERE ] player 2 placing token on slot 8
[12:57:35.669] [SEVERE ] removing player 5 token from slot 11
[12:57:35.669] [SEVERE ] removing player 4 token from slot 7
[12:57:35.669] [SEVERE ] removing player 3 token from slot 11
[12:57:35.670] [SEVERE ] updating countdown to 7492
[12:57:35.670] [SEVERE ] player 4 placing token on slot 8
