[20:52:20.433] [INFO   ] thread bguspl.set.Main.main() starting.
[20:52:20.438] [SEVERE ] cannot read configuration file config.properties trying from resources.
[20:52:20.439] [SEVERE ] configuration file was loaded from resources directory.
[20:52:48.486] [SEVERE ] updating countdown to 33838
[20:52:48.492] [SEVERE ] setting player 2 freeze to 1904
[20:52:48.507] [SEVERE ] setting player 2 freeze to 1889
[20:52:48.507] [SEVERE ] updating countdown to 33817
[20:52:48.518] [SEVERE ] setting player 2 freeze to 1878
[20:52:48.524] [SEVERE ] updating countdown to 33800
[20:52:48.539] [SEVERE ] setting player 2 freeze to 1857
[20:52:48.539] [SEVERE ] updating countdown to 33785
[20:52:48.554] [SEVERE ] setting player 2 freeze to 1842
[20:52:48.554] [SEVERE ] updating countdown to 33770
[20:52:48.565] [SEVERE ] setting player 2 freeze to 1831
[20:52:48.570] [SEVERE ] updating countdown to 33754
[20:52:48.585] [SEVERE ] updating countdown to 33739
[20:52:48.585] [SEVERE ] setting player 2 freeze to 1811
[20:52:48.600] [SEVERE ] setting player 2 freeze to 1796
[20:52:48.600] [SEVERE ] updating countdown to 33724
[20:52:48.612] [SEVERE ] setting player 2 freeze to 1784
[20:52:48.616] [SEVERE ] updating countdown to 33708
[20:52:48.631] [SEVERE ] setting player 2 freeze to 1765
[20:52:48.631] [SEVERE ] updating countdown to 33693
[20:52:48.647] [SEVERE ] setting player 2 freeze to 1749
[20:52:48.647] [SEVERE ] updating countdown to 33677
[20:52:48.658] [SEVERE ] setting player 2 freeze to 1738
[20:52:48.663] [SEVERE ] updating countdown to 33661
[20:52:48.679] [SEVERE ] updating countdown to 33645
[20:52:48.679] [SEVERE ] setting player 2 freeze to 1717
[20:52:48.690] [SEVERE ] updating countdown to 33634
[20:52:48.695] [SEVERE ] setting player 2 freeze to 1701
[20:52:48.712] [SEVERE ] updating countdown to 33612
[20:52:48.712] [SEVERE ] setting player 2 freeze to 1684
[20:52:48.723] [SEVERE ] updating countdown to 33601
[20:52:48.727] [SEVERE ] setting player 2 freeze to 1669
[20:52:48.743] [SEVERE ] setting player 2 freeze to 1653
[20:52:48.743] [SEVERE ] updating countdown to 33581
[20:52:48.759] [SEVERE ] updating countdown to 33565
[20:52:48.759] [SEVERE ] setting player 2 freeze to 1637
[20:52:48.774] [SEVERE ] updating countdown to 33550
[20:52:48.774] [SEVERE ] setting player 2 freeze to 1622
[20:52:48.790] [SEVERE ] updating countdown to 33534
[20:52:48.790] [SEVERE ] setting player 2 freeze to 1606
[20:52:48.800] [SEVERE ] updating countdown to 33524
[20:52:48.805] [SEVERE ] setting player 2 freeze to 1591
[20:52:48.821] [SEVERE ] updating countdown to 33503
[20:52:48.821] [SEVERE ] setting player 2 freeze to 1575
[20:52:48.836] [SEVERE ] updating countdown to 33488
[20:52:48.836] [SEVERE ] setting player 2 freeze to 1560
[20:52:48.846] [SEVERE ] updating countdown to 33478
[20:52:48.852] [SEVERE ] setting player 2 freeze to 1544
[20:52:48.867] [SEVERE ] setting player 2 freeze to 1529
[20:52:48.867] [SEVERE ] updating countdown to 33457
[20:52:48.883] [SEVERE ] updating countdown to 33441
[20:52:48.883] [SEVERE ] setting player 2 freeze to 1513
[20:52:48.894] [SEVERE ] updating countdown to 33430
[20:52:48.899] [SEVERE ] setting player 2 freeze to 1497
[20:52:48.914] [SEVERE ] updating countdown to 33410
[20:52:48.914] [SEVERE ] setting player 2 freeze to 1482
[20:52:48.925] [SEVERE ] updating countdown to 33399
[20:52:48.930] [SEVERE ] setting player 2 freeze to 1466
[20:52:48.945] [SEVERE ] setting player 2 freeze to 1451
[20:52:48.945] [SEVERE ] updating countdown to 33379
[20:52:48.960] [SEVERE ] setting player 2 freeze to 1436
[20:52:48.960] [SEVERE ] updating countdown to 33364
[20:52:48.976] [SEVERE ] updating countdown to 33348
[20:52:48.976] [SEVERE ] setting player 2 freeze to 1420
[20:52:48.987] [SEVERE ] updating countdown to 33337
[20:52:48.992] [SEVERE ] setting player 2 freeze to 1404
[20:52:49.007] [SEVERE ] updating countdown to 33317
[20:52:49.007] [SEVERE ] setting player 2 freeze to 1389
[20:52:49.018] [SEVERE ] updating countdown to 33306
[20:52:49.022] [SEVERE ] setting player 2 freeze to 1374
[20:52:49.038] [SEVERE ] updating countdown to 33286
[20:52:49.038] [SEVERE ] setting player 2 freeze to 1358
[20:52:49.054] [SEVERE ] updating countdown to 33270
[20:52:49.054] [SEVERE ] setting player 2 freeze to 1342
[20:52:49.069] [SEVERE ] setting player 2 freeze to 1327
[20:52:49.069] [SEVERE ] updating countdown to 33255
[20:52:49.085] [SEVERE ] updating countdown to 33239
[20:52:49.085] [SEVERE ] setting player 2 freeze to 1311
[20:52:49.096] [SEVERE ] updating countdown to 33228
[20:52:49.102] [SEVERE ] setting player 2 freeze to 1294
[20:52:49.118] [SEVERE ] updating countdown to 33206
[20:52:49.118] [SEVERE ] setting player 2 freeze to 1278
[20:52:49.133] [SEVERE ] setting player 2 freeze to 1263
[20:52:49.133] [SEVERE ] updating countdown to 33191
[20:52:49.148] [SEVERE ] updating countdown to 33176
[20:52:49.148] [SEVERE ] setting player 2 freeze to 1248
[20:52:49.159] [SEVERE ] updating countdown to 33165
[20:52:49.163] [SEVERE ] setting player 2 freeze to 1233
[20:52:49.179] [SEVERE ] setting player 2 freeze to 1217
[20:52:49.179] [SEVERE ] updating countdown to 33145
[20:52:49.194] [SEVERE ] updating countdown to 33130
[20:52:49.194] [SEVERE ] setting player 2 freeze to 1202
[20:52:49.205] [SEVERE ] updating countdown to 33119
[20:52:49.209] [SEVERE ] setting player 2 freeze to 1187
[20:52:49.225] [SEVERE ] updating countdown to 33099
[20:52:49.225] [SEVERE ] setting player 2 freeze to 1171
[20:52:49.235] [SEVERE ] updating countdown to 33089
[20:52:49.240] [SEVERE ] setting player 2 freeze to 1156
[20:52:49.256] [SEVERE ] updating countdown to 33068
[20:52:49.256] [SEVERE ] setting player 2 freeze to 1140
[20:52:49.267] [SEVERE ] updating countdown to 33057
[20:52:49.272] [SEVERE ] setting player 2 freeze to 1124
[20:52:49.287] [SEVERE ] updating countdown to 33037
[20:52:49.287] [SEVERE ] setting player 2 freeze to 1109
[20:52:49.298] [SEVERE ] updating countdown to 33026
[20:52:49.302] [SEVERE ] setting player 2 freeze to 1094
[20:52:49.317] [SEVERE ] updating countdown to 33007
[20:52:49.317] [SEVERE ] setting player 2 freeze to 1079
[20:52:49.333] [SEVERE ] updating countdown to 32991
[20:52:49.333] [SEVERE ] setting player 2 freeze to 1063
[20:52:49.348] [SEVERE ] updating countdown to 32976
[20:52:49.348] [SEVERE ] setting player 2 freeze to 1048
[20:52:49.364] [SEVERE ] setting player 2 freeze to 1032
[20:52:49.364] [SEVERE ] updating countdown to 32960
[20:52:49.375] [SEVERE ] setting player 2 freeze to 1021
[20:52:49.380] [SEVERE ] updating countdown to 32944
[20:52:49.396] [SEVERE ] setting player 2 freeze to 0
[20:52:49.396] [SEVERE ] updating countdown to 32928
[20:52:49.396] [SEVERE ] removing player 2 token from slot 8
[20:52:49.396] [SEVERE ] player 2 placing token on slot 8
[20:52:49.396] [SEVERE ] updating countdown to 32928
[20:52:49.396] [SEVERE ] setting player 2 freeze to 4000
[20:52:49.412] [SEVERE ] setting player 2 freeze to 3984
[20:52:49.412] [SEVERE ] updating countdown to 32912
[20:52:49.428] [SEVERE ] setting player 2 freeze to 3968
[20:52:49.428] [SEVERE ] updating countdown to 32896
[20:52:49.438] [SEVERE ] setting player 2 freeze to 3958
[20:52:49.444] [SEVERE ] updating countdown to 32880
[20:52:49.459] [SEVERE ] setting player 2 freeze to 3937
[20:52:49.459] [SEVERE ] updating countdown to 32865
[20:52:49.475] [SEVERE ] setting player 2 freeze to 3921
[20:52:49.475] [SEVERE ] updating countdown to 32849
[20:52:49.486] [SEVERE ] setting player 2 freeze to 3910
[20:52:49.491] [SEVERE ] updating countdown to 32833
[20:52:49.506] [SEVERE ] updating countdown to 32818
[20:52:49.506] [SEVERE ] setting player 2 freeze to 3890
[20:52:49.522] [SEVERE ] updating countdown to 32802
[20:52:49.522] [SEVERE ] setting player 2 freeze to 3874
[20:52:49.533] [SEVERE ] updating countdown to 32791
[20:52:49.538] [SEVERE ] setting player 2 freeze to 3858
[20:52:49.554] [SEVERE ] updating countdown to 32770
[20:52:49.554] [SEVERE ] setting player 2 freeze to 3842
[20:52:49.569] [SEVERE ] updating countdown to 32755
[20:52:49.569] [SEVERE ] setting player 2 freeze to 3827
[20:52:49.580] [SEVERE ] updating countdown to 32744
[20:52:49.585] [SEVERE ] setting player 2 freeze to 3811
[20:52:49.601] [SEVERE ] setting player 2 freeze to 3795
[20:52:49.601] [SEVERE ] updating countdown to 32723
[20:52:49.612] [SEVERE ] setting player 2 freeze to 3784
[20:52:49.616] [SEVERE ] updating countdown to 32708
[20:52:49.619] [SEVERE ] exit button pressed
[20:52:49.619] [SEVERE ] disposing of user interface elements
[20:52:49.632] [SEVERE ] updating countdown to 32692
[20:52:49.632] [SEVERE ] setting player 2 freeze to 3764
[20:52:49.648] [SEVERE ] setting player 2 freeze to 3748
[20:52:49.656] [SEVERE ] setting player 2 freeze to 3740
[20:52:49.656] [INFO   ] thread computer-1 terminated.
[20:52:49.679] [SEVERE ] setting player 2 freeze to 3717
[20:52:49.694] [SEVERE ] setting player 2 freeze to 3702
[20:52:49.710] [SEVERE ] setting player 2 freeze to 3686
[20:52:49.725] [SEVERE ] setting player 2 freeze to 3671
[20:52:49.740] [SEVERE ] setting player 2 freeze to 3656
[20:52:49.740] [SEVERE ] removing card from slot 6
[20:52:49.756] [SEVERE ] setting player 2 freeze to 3640
[20:52:49.772] [SEVERE ] setting player 2 freeze to 3624
[20:52:49.787] [SEVERE ] setting player 2 freeze to 3609
[20:52:49.803] [SEVERE ] setting player 2 freeze to 3593
[20:52:49.818] [SEVERE ] setting player 2 freeze to 3578
[20:52:49.833] [SEVERE ] setting player 2 freeze to 3563
[20:52:49.849] [SEVERE ] removing card from slot 9
[20:52:49.849] [SEVERE ] setting player 2 freeze to 3547
[20:52:49.849] [SEVERE ] removing player 1 token from slot 9
[20:52:49.864] [SEVERE ] setting player 2 freeze to 3532
[20:52:49.879] [SEVERE ] setting player 2 freeze to 3517
[20:52:49.895] [SEVERE ] setting player 2 freeze to 3501
[20:52:49.911] [SEVERE ] setting player 2 freeze to 3485
[20:52:49.926] [SEVERE ] setting player 2 freeze to 3470
[20:52:49.940] [SEVERE ] setting player 2 freeze to 3456
[20:52:49.956] [SEVERE ] removing card from slot 3
[20:52:49.956] [SEVERE ] setting player 2 freeze to 3440
[20:52:49.972] [SEVERE ] setting player 2 freeze to 3424
[20:52:49.987] [SEVERE ] setting player 2 freeze to 3409
[20:52:50.002] [SEVERE ] setting player 2 freeze to 3394
[20:52:50.018] [SEVERE ] setting player 2 freeze to 3378
[20:52:50.033] [SEVERE ] setting player 2 freeze to 3363
[20:52:50.048] [SEVERE ] setting player 2 freeze to 3348
[20:52:50.063] [SEVERE ] setting player 2 freeze to 3333
[20:52:50.063] [SEVERE ] removing card from slot 2
[20:52:50.079] [SEVERE ] setting player 2 freeze to 3317
[20:52:50.094] [SEVERE ] setting player 2 freeze to 3302
[20:52:50.109] [SEVERE ] setting player 2 freeze to 3287
[20:52:50.124] [SEVERE ] setting player 2 freeze to 3272
[20:52:50.139] [SEVERE ] setting player 2 freeze to 3257
[20:52:50.155] [SEVERE ] setting player 2 freeze to 3241
[20:52:50.170] [SEVERE ] setting player 2 freeze to 3226
[20:52:50.170] [SEVERE ] removing card from slot 8
[20:52:50.170] [SEVERE ] removing player 2 token from slot 8
[20:52:50.185] [SEVERE ] setting player 2 freeze to 3211
[20:52:50.201] [SEVERE ] setting player 2 freeze to 3195
[20:52:50.216] [SEVERE ] setting player 2 freeze to 3180
[20:52:50.232] [SEVERE ] setting player 2 freeze to 3164
[20:52:50.248] [SEVERE ] setting player 2 freeze to 3148
[20:52:50.264] [SEVERE ] setting player 2 freeze to 3132
[20:52:50.279] [SEVERE ] removing card from slot 5
[20:52:50.279] [SEVERE ] setting player 2 freeze to 3117
[20:52:50.279] [SEVERE ] removing player 1 token from slot 5
[20:52:50.295] [SEVERE ] setting player 2 freeze to 3101
[20:52:50.311] [SEVERE ] setting player 2 freeze to 3085
[20:52:50.327] [SEVERE ] setting player 2 freeze to 3069
[20:52:50.342] [SEVERE ] setting player 2 freeze to 3054
[20:52:50.357] [SEVERE ] setting player 2 freeze to 3039
[20:52:50.373] [SEVERE ] setting player 2 freeze to 3023
[20:52:50.389] [SEVERE ] setting player 2 freeze to 3007
[20:52:50.389] [SEVERE ] removing card from slot 10
[20:52:50.399] [SEVERE ] setting player 2 freeze to 2997
[20:52:50.419] [SEVERE ] setting player 2 freeze to 2977
[20:52:50.434] [SEVERE ] setting player 2 freeze to 2962
[20:52:50.450] [SEVERE ] setting player 2 freeze to 2946
[20:52:50.465] [SEVERE ] setting player 2 freeze to 2931
[20:52:50.481] [SEVERE ] setting player 2 freeze to 2915
[20:52:50.495] [SEVERE ] removing card from slot 0
[20:52:50.495] [SEVERE ] setting player 2 freeze to 2901
[20:52:50.511] [SEVERE ] setting player 2 freeze to 2885
[20:52:50.526] [SEVERE ] setting player 2 freeze to 2870
[20:52:50.542] [SEVERE ] setting player 2 freeze to 2854
[20:52:50.557] [SEVERE ] setting player 2 freeze to 2839
[20:52:50.572] [SEVERE ] setting player 2 freeze to 2824
[20:52:50.588] [SEVERE ] setting player 2 freeze to 2808
[20:52:50.597] [SEVERE ] removing card from slot 1
[20:52:50.597] [SEVERE ] removing player 1 token from slot 1
[20:52:50.597] [SEVERE ] removing player 2 token from slot 1
[20:52:50.603] [SEVERE ] setting player 2 freeze to 2793
[20:52:50.618] [SEVERE ] setting player 2 freeze to 2778
[20:52:50.633] [SEVERE ] setting player 2 freeze to 2763
[20:52:50.649] [SEVERE ] setting player 2 freeze to 2747
[20:52:50.665] [SEVERE ] setting player 2 freeze to 2731
[20:52:50.680] [SEVERE ] setting player 2 freeze to 2716
[20:52:50.696] [SEVERE ] setting player 2 freeze to 2700
[20:52:50.712] [SEVERE ] setting player 2 freeze to 2684
[20:52:50.712] [SEVERE ] removing card from slot 4
[20:52:50.712] [SEVERE ] removing player 2 token from slot 4
[20:52:50.727] [SEVERE ] setting player 2 freeze to 2669
[20:52:50.742] [SEVERE ] setting player 2 freeze to 2654
[20:52:50.758] [SEVERE ] setting player 2 freeze to 2638
[20:52:50.774] [SEVERE ] setting player 2 freeze to 2622
[20:52:50.789] [SEVERE ] setting player 2 freeze to 2607
[20:52:50.805] [SEVERE ] setting player 2 freeze to 2591
[20:52:50.822] [SEVERE ] setting player 2 freeze to 2574
[20:52:50.822] [SEVERE ] removing card from slot 11
[20:52:50.837] [SEVERE ] setting player 2 freeze to 2559
[20:52:50.853] [SEVERE ] setting player 2 freeze to 2543
[20:52:50.868] [SEVERE ] setting player 2 freeze to 2528
[20:52:50.883] [SEVERE ] setting player 2 freeze to 2513
[20:52:50.899] [SEVERE ] setting player 2 freeze to 2497
[20:52:50.915] [SEVERE ] setting player 2 freeze to 2481
[20:52:50.930] [SEVERE ] setting player 2 freeze to 2466
[20:52:50.930] [SEVERE ] removing card from slot 7
[20:52:50.930] [SEVERE ] announcing winner(s): player 2, player 1
[20:52:50.930] [INFO   ] thread dealer terminated.
[20:52:50.930] [INFO   ] thread dealer terminated.
[20:52:50.930] [SEVERE ] thanks for playing... it was fun!
[20:52:50.932] [INFO   ] thread bguspl.set.Main.main() terminated.
[20:52:50.945] [SEVERE ] setting player 2 freeze to 2451
[20:52:50.961] [SEVERE ] setting player 2 freeze to 2435
[20:52:50.976] [SEVERE ] setting player 2 freeze to 2420
[20:52:50.992] [SEVERE ] setting player 2 freeze to 2404
[20:52:51.010] [SEVERE ] setting player 2 freeze to 2386
[20:52:51.023] [SEVERE ] setting player 2 freeze to 2373
[20:52:51.039] [SEVERE ] setting player 2 freeze to 2357
[20:52:51.055] [SEVERE ] setting player 2 freeze to 2341
[20:52:51.070] [SEVERE ] setting player 2 freeze to 2326
[20:52:51.085] [SEVERE ] setting player 2 freeze to 2311
[20:52:51.101] [SEVERE ] setting player 2 freeze to 2295
[20:52:51.116] [SEVERE ] setting player 2 freeze to 2280
[20:52:51.131] [SEVERE ] setting player 2 freeze to 2265
[20:52:51.148] [SEVERE ] setting player 2 freeze to 2248
[20:52:51.163] [SEVERE ] setting player 2 freeze to 2233
[20:52:51.179] [SEVERE ] setting player 2 freeze to 2217
[20:52:51.195] [SEVERE ] setting player 2 freeze to 2201
[20:52:51.212] [SEVERE ] setting player 2 freeze to 2184
[20:52:51.227] [SEVERE ] setting player 2 freeze to 2169
[20:52:51.243] [SEVERE ] setting player 2 freeze to 2153
[20:52:51.259] [SEVERE ] setting player 2 freeze to 2137
[20:52:51.274] [SEVERE ] setting player 2 freeze to 2122
[20:52:51.289] [SEVERE ] setting player 2 freeze to 2107
[20:52:51.305] [SEVERE ] setting player 2 freeze to 2091
[20:52:51.321] [SEVERE ] setting player 2 freeze to 2075
[20:52:51.336] [SEVERE ] setting player 2 freeze to 2060
[20:52:51.351] [SEVERE ] setting player 2 freeze to 2045
[20:52:51.367] [SEVERE ] setting player 2 freeze to 2029
[20:52:51.383] [SEVERE ] setting player 2 freeze to 2013
[20:52:51.399] [SEVERE ] setting player 2 freeze to 1997
[20:52:51.414] [SEVERE ] setting player 2 freeze to 1982
[20:52:51.430] [SEVERE ] setting player 2 freeze to 1966
[20:52:51.445] [SEVERE ] setting player 2 freeze to 1951
[20:52:51.460] [SEVERE ] setting player 2 freeze to 1936
[20:52:51.475] [SEVERE ] setting player 2 freeze to 1921
[20:52:51.491] [SEVERE ] setting player 2 freeze to 1905
[20:52:51.507] [SEVERE ] setting player 2 freeze to 1889
[20:52:51.524] [SEVERE ] setting player 2 freeze to 1872
[20:52:51.538] [SEVERE ] setting player 2 freeze to 1858
[20:52:51.554] [SEVERE ] setting player 2 freeze to 1842
[20:52:51.569] [SEVERE ] setting player 2 freeze to 1827
[20:52:51.585] [SEVERE ] setting player 2 freeze to 1811
[20:52:51.600] [SEVERE ] setting player 2 freeze to 1796
[20:52:51.615] [SEVERE ] setting player 2 freeze to 1781
[20:52:51.631] [SEVERE ] setting player 2 freeze to 1765
[20:52:51.646] [SEVERE ] setting player 2 freeze to 1750
[20:52:51.661] [SEVERE ] setting player 2 freeze to 1735
[20:52:51.677] [SEVERE ] setting player 2 freeze to 1719
[20:52:51.692] [SEVERE ] setting player 2 freeze to 1704
[20:52:51.708] [SEVERE ] setting player 2 freeze to 1688
[20:52:51.723] [SEVERE ] setting player 2 freeze to 1673
[20:52:51.738] [SEVERE ] setting player 2 freeze to 1658
[20:52:51.754] [SEVERE ] setting player 2 freeze to 1642
[20:52:51.769] [SEVERE ] setting player 2 freeze to 1627
[20:52:51.784] [SEVERE ] setting player 2 freeze to 1612
[20:52:51.800] [SEVERE ] setting player 2 freeze to 1596
[20:52:51.815] [SEVERE ] setting player 2 freeze to 1581
[20:52:51.830] [SEVERE ] setting player 2 freeze to 1566
[20:52:51.845] [SEVERE ] setting player 2 freeze to 1551
[20:52:51.862] [SEVERE ] setting player 2 freeze to 1534
[20:52:51.877] [SEVERE ] setting player 2 freeze to 1519
[20:52:51.892] [SEVERE ] setting player 2 freeze to 1504
[20:52:51.908] [SEVERE ] setting player 2 freeze to 1488
[20:52:51.924] [SEVERE ] setting player 2 freeze to 1472
[20:52:51.939] [SEVERE ] setting player 2 freeze to 1457
[20:52:51.955] [SEVERE ] setting player 2 freeze to 1441
[20:52:51.970] [SEVERE ] setting player 2 freeze to 1426
[20:52:51.985] [SEVERE ] setting player 2 freeze to 1411
[20:52:52.001] [SEVERE ] setting player 2 freeze to 1395
[20:52:52.016] [SEVERE ] setting player 2 freeze to 1380
[20:52:52.032] [SEVERE ] setting player 2 freeze to 1364
[20:52:52.048] [SEVERE ] setting player 2 freeze to 1348
